epoch, train_loss, train_accuracy, validation_loss, validation_accuracy
0, 0.3693762700643566, 0.8427886153852511, 0.36830514504308515, 0.8433309550760856
1, 0.2184650997871177, 0.922301211680732, 0.22156189745317867, 0.9241899928888125
2, 0.19351141889504778, 0.9221591538339441, 0.1984339314732195, 0.9243357861801528
3, 0.18532056871213412, 0.9221591538339441, 0.19038138078355393, 0.9243357861801528
4, 0.18952983105942153, 0.9228498702894617, 0.19418754917762945, 0.9228848671318751
5, 0.18306167584707203, 0.9224413410448301, 0.18867379220568903, 0.9244815821132502
6, 0.18243911870628843, 0.922301211680732, 0.18870934918316448, 0.9243357861801528
7, 0.1807558416824922, 0.9220380213452178, 0.18664145669861185, 0.9244709120562863
8, 0.17974903287980035, 0.9221480901551709, 0.18957015393183171, 0.923180574855646
9, 0.18161508131390464, 0.922439666170823, 0.18848363149116573, 0.9244709120562863
10, 0.18024799743682723, 0.9224323247278166, 0.18848963783553432, 0.9244709120562863
11, 0.18312797697462205, 0.9224348291135561, 0.18980389777725754, 0.9244709120562863
12, 0.17806920462863268, 0.9225784323882529, 0.18615222802782982, 0.9236066480092394
13, 0.17947969695042376, 0.9228430888989626, 0.1887706551401569, 0.9220721649000849
14, 0.17751289289083508, 0.9231083345215076, 0.186652008165448, 0.9247446113015806
15, 0.17641133069992065, 0.9228470092665125, 0.18451618710713374, 0.9240347605993213
16, 0.17730715387911017, 0.9226046861704037, 0.1862796432547622, 0.92346728739646
17, 0.17731520636755344, 0.9228543612765473, 0.18656104914534455, 0.9231994977618189
18, 0.17989908707769295, 0.9225743799328474, 0.18939324548865288, 0.9244602446410795
19, 0.17619612916189548, 0.9233800286731562, 0.18383887670211846, 0.9230532183871705
20, 0.17625900071083345, 0.9238113642069111, 0.18486907298049768, 0.9229045825651808
21, 0.17351764469430717, 0.9242157881609951, 0.18370134284374126, 0.9233120075553408
22, 0.1752160291840165, 0.9236676975300437, 0.18866679386088722, 0.9233270576455916
23, 0.17536373560283322, 0.9236626491322082, 0.18490402121870803, 0.9240145432321649
24, 0.1758561751023554, 0.9238130549314609, 0.18416508613283283, 0.9244381674769182
25, 0.17818028989591098, 0.9231118216408917, 0.18573225275136096, 0.9241898766514998
26, 0.17240362335770415, 0.9254401712536482, 0.1846536519908839, 0.9245472482697125
27, 0.17321957367113752, 0.9251997885281359, 0.18551140513859296, 0.9242907679972556
28, 0.17757827848443694, 0.9236564225107019, 0.18799264741406216, 0.9254124844833754
29, 0.17394972986791932, 0.9259367832846919, 0.1864703901091441, 0.922467223825217
30, 0.1721043639566099, 0.9242315224663372, 0.18424685478953443, 0.9237139112731426
31, 0.1760877565251163, 0.9245335070049994, 0.18841239812053803, 0.9237086066248674
32, 0.17177212560275915, 0.9247983022079573, 0.18435737492717866, 0.9249980588368761
33, 0.17406581115194306, 0.9239349033363639, 0.18224279700141205, 0.9242985321213995
34, 0.1707199387603189, 0.9246886930637412, 0.18356269077911272, 0.9248321062970359
35, 0.17483567126569985, 0.9249685608118855, 0.1855501346186918, 0.9242849666986439
36, 0.17181080909977328, 0.9255079627037048, 0.18373768196706958, 0.924303871112517
37, 0.17325487097214465, 0.9247996481832045, 0.18505638784153638, 0.9252457156405884
38, 0.17315647905883366, 0.925455607040437, 0.18377032211447686, 0.9266306251039795
39, 0.17341464097480033, 0.9253644294355715, 0.18276037762865135, 0.9246245807557886
40, 0.1751882729437873, 0.9248056502553564, 0.18399960182380148, 0.9248199172297343
41, 0.17124797965185795, 0.9281442949646398, 0.18442685204529696, 0.9252476655875547
42, 0.1693004740407262, 0.9261752335648787, 0.1861935856434777, 0.9232051431967611
43, 0.1736361261797744, 0.9237860640990767, 0.18828619954658676, 0.9242414916321181
44, 0.17597405480380865, 0.9242258136292244, 0.18711176277280184, 0.9254156519501493
45, 0.1697702011160573, 0.9252239473968992, 0.18491011779559285, 0.9237225445353754
46, 0.1700941915327162, 0.927043200034514, 0.18545594336748783, 0.924994360707143
47, 0.168361397785163, 0.926099889331247, 0.18167949114975177, 0.9254107409236834
48, 0.17009836039054427, 0.9256415854200432, 0.1856526915303888, 0.9258211378905912
49, 0.17234520411887658, 0.925880290629791, 0.18594536498973244, 0.9254256774183786
