epoch, train_loss, train_accuracy, validation_loss, validation_accuracy
0, 0.3894079833644909, 0.7641984031140969, 0.3838218744441743, 0.771485127075227
1, 0.2583775446850837, 0.9207347880770295, 0.24670963389721604, 0.9284880233933721
2, 0.20405962633954522, 0.9210277695074636, 0.1940737516926266, 0.928657891017248
3, 0.19047495553533125, 0.9208924032314332, 0.18258309748199178, 0.9290776398043223
4, 0.1887387347683682, 0.9195802609676139, 0.17815697114718587, 0.9295118125852125
5, 0.18232771048420354, 0.9204807075106867, 0.17381606521368687, 0.9292082165747138
6, 0.18483430337047313, 0.9211678232512646, 0.17592639886771544, 0.9290781338129017
7, 0.18132836654410797, 0.9203172768582267, 0.17344509337582417, 0.9293569474999595
8, 0.18179142239846682, 0.9198940445841844, 0.17531495138878966, 0.9289266713108052
9, 0.18296395725160425, 0.9201952630132849, 0.1772038241502651, 0.9296414911581868
10, 0.18109389660761296, 0.9214520356991945, 0.17409787217665906, 0.9296469860129739
11, 0.1782461262393196, 0.9214375852878074, 0.17204267942344054, 0.9293750963712993
12, 0.17729197900711335, 0.9207292202437023, 0.17114043797152195, 0.9299149605706127
13, 0.1783703445067366, 0.9210114857166428, 0.1730043287917848, 0.9300686949838232
14, 0.18080039330631742, 0.9203249828637141, 0.17563502804229134, 0.9287825079836013
15, 0.17905551773029021, 0.920614354002839, 0.17256110320461093, 0.929361174311334
16, 0.17772522543936226, 0.9202688016059326, 0.17239427083582098, 0.9308826097821264
17, 0.1760124034581092, 0.9215302510274744, 0.17280727063519802, 0.9293253732189908
18, 0.1771793273017017, 0.9215680758708732, 0.17436612292174816, 0.9288600987014348
19, 0.17316814786509463, 0.921837621283333, 0.1726453289430888, 0.929640357844387
20, 0.18055272271593523, 0.9215768430371694, 0.17709874859146796, 0.9303350550976487
21, 0.17659803647083588, 0.9219789377870322, 0.1732847896556775, 0.9295205858605721
22, 0.17584762513802651, 0.921566860662603, 0.17363057291738876, 0.9297851076416692
23, 0.1747868515943226, 0.9214340674579969, 0.17163807302300618, 0.9293543083846074
24, 0.17650067756710952, 0.9225404449116821, 0.17486625814867152, 0.9293728218184284
25, 0.1737273957095318, 0.9229471919609239, 0.1724199387670554, 0.9305633900898646
26, 0.1750759892681629, 0.9226994628391108, 0.17232407443741352, 0.9296319544150228
27, 0.1723707531297636, 0.92183396872391, 0.171889597606791, 0.9306275402079659
28, 0.1758624310721321, 0.9224116117009826, 0.17390890374077986, 0.9297957116547053
29, 0.17134043103770205, 0.9230686862052643, 0.16996364287227145, 0.9316177549784864
30, 0.1712504452367899, 0.9221073605347208, 0.1704356338508902, 0.9321403820428822
31, 0.17293475341268524, 0.9218160883211363, 0.1737911136114036, 0.9296343980403488
32, 0.17274826822848863, 0.9233690427611079, 0.1729298655841489, 0.9296730310963132
33, 0.17072100132456117, 0.9226552451086176, 0.16935896068563752, 0.9311510624978021
34, 0.17102137901446166, 0.9233486008445972, 0.17015852219840497, 0.9317335435228005
35, 0.1727301683534876, 0.9235730866315952, 0.17408410709485453, 0.9303512414736761
36, 0.1705583251001432, 0.9218014881551431, 0.17265811797819638, 0.9287137139867218
37, 0.17084889369823267, 0.9217569118061224, 0.16998100132162883, 0.9300722772064631
38, 0.17051031017402532, 0.9236451706067347, 0.17128891512297528, 0.9318606067562367
39, 0.1750887875494204, 0.9200685448593711, 0.17449723221258442, 0.9289516118094532
40, 0.1699592258131075, 0.9251775262758672, 0.17106639166617987, 0.9296052066242926
41, 0.17030560392422028, 0.9249319802360851, 0.17237519029104809, 0.9315765059225447
42, 0.17036561168461956, 0.9218153152769623, 0.17314692493786113, 0.9283065049602054
43, 0.16707464879239364, 0.9223671614958638, 0.1712686086377939, 0.929071291661989
44, 0.1672860199889978, 0.9242169657242265, 0.17141095967834347, 0.930287265711544
45, 0.17013706370073672, 0.9232216431163355, 0.17237470812909822, 0.9300010679831465
46, 0.16737216442740854, 0.9232365850596547, 0.17016269427587452, 0.9298462669605033
47, 0.16740318872756904, 0.9250452295564878, 0.17051646076245983, 0.9314006474539844
48, 0.16684533837264265, 0.9225652881606464, 0.16967495508141134, 0.9302261958822319
49, 0.16437808157994807, 0.9232111185211224, 0.16884481436327883, 0.9306010139946131
