epoch, train_loss, train_accuracy, validation_loss, validation_accuracy
0, 0.3360066347009918, 0.841294229195719, 0.3280010885479047, 0.8434955895442382
1, 0.23421223308901376, 0.9189940522582247, 0.22797419972862232, 0.922310831639245
2, 0.20199249276163836, 0.9194291866387027, 0.19249968478389062, 0.9218963557993606
3, 0.19428985873417842, 0.9194071438173839, 0.1862220243651451, 0.9220233424218408
4, 0.19151457937800653, 0.9207426101547199, 0.1859432373433232, 0.9217618348856051
5, 0.19063802249213666, 0.9192923594709909, 0.18131753232670622, 0.9225618672502999
6, 0.1952851252047309, 0.9197310072233142, 0.18680901854322227, 0.9218991454948678
7, 0.1867994322671124, 0.9194344146760217, 0.17957255273149283, 0.922416060750174
8, 0.18544592314149536, 0.9198345650926522, 0.17910877910347195, 0.9220651825709356
9, 0.1851611956747615, 0.9201070984975123, 0.17752160012226686, 0.9222973428274456
10, 0.18797000392322064, 0.919552332146346, 0.18041720408481904, 0.9224693476328228
11, 0.18413521733310415, 0.920113262542397, 0.17786273987669693, 0.9227308736613583
12, 0.18400148985458542, 0.9198453056515089, 0.17761268039489386, 0.9225429417023698
13, 0.18563552518630622, 0.9181087948278707, 0.1777347005965637, 0.9224113716313053
14, 0.18279400666004403, 0.9208108150397641, 0.17699213032907396, 0.923137471781543
15, 0.18434879423178463, 0.920111232847388, 0.1780751608828098, 0.9228430585187558
16, 0.18095310544208146, 0.9203778609344504, 0.17788771092066144, 0.9217473923994893
17, 0.18377141765940552, 0.9206663637610354, 0.1767664647085845, 0.9228565209129841
18, 0.18260010412360161, 0.9200967322426159, 0.17733673842164618, 0.9223041004421308
19, 0.18309859675548742, 0.9202666394928486, 0.17690203984853634, 0.9219915303827323
20, 0.18439596036959882, 0.9186670202297517, 0.1778726030419738, 0.9224505858738337
21, 0.17974978000173278, 0.9203563208725314, 0.17640804068038338, 0.9221904150666953
22, 0.18309810097197746, 0.9201016062844823, 0.1782114191646391, 0.9221386260603274
23, 0.1800454965588789, 0.9198451312955397, 0.17712028646568181, 0.9229716090614446
24, 0.17875280258067758, 0.921855013456371, 0.17621469105544843, 0.9228578232992389
25, 0.1795382751074524, 0.9221667285771251, 0.17634644947553935, 0.9232932086466422
26, 0.1853920748029059, 0.9201199929139621, 0.17855787966555176, 0.9223094262244629
27, 0.18358930342745583, 0.9226428630279372, 0.17730762031434977, 0.9246005772553653
28, 0.1847502665176286, 0.9198308446730933, 0.17835580328494888, 0.9227367806302543
29, 0.17744779273083336, 0.9218242009921087, 0.17427165934253597, 0.9227089312268096
30, 0.176653902864192, 0.923632461608612, 0.1768102637205758, 0.9225841768890867
31, 0.179390390658973, 0.9222296278232353, 0.17482828854523869, 0.9242386697401961
32, 0.18307012113177545, 0.9225692151325892, 0.17779115151995767, 0.9241313959092645
33, 0.17476685572198883, 0.921858792159696, 0.1771660195328192, 0.921890266549224
34, 0.17818713448219353, 0.9222745403358481, 0.17560165179403206, 0.9237316663575634
35, 0.17686098314553417, 0.9222312173354659, 0.17725375278174382, 0.922686479758688
36, 0.17826163364249253, 0.9213864238638627, 0.17598338501522745, 0.923000927281842
37, 0.1746343685071554, 0.9212599461098457, 0.1741204341445273, 0.9231705756398779
38, 0.17721051394609202, 0.9218484566152261, 0.17602030268336266, 0.9234320778925993
39, 0.17861305565219837, 0.923417773933622, 0.1777156964563597, 0.9236434448789032
40, 0.17952633552108777, 0.9220033755262803, 0.17753279574442438, 0.9234604934576145
41, 0.17485621633457016, 0.9229776157566715, 0.17330489592456422, 0.9235728650542178
42, 0.17534135773241355, 0.9220893558042531, 0.174485537773024, 0.9232787080418701
43, 0.1754445235484855, 0.9219599326561693, 0.17286974472352343, 0.9235761910264182
44, 0.17796660798738537, 0.922839054770747, 0.17617617588789508, 0.9243092839077239
45, 0.17673347002911766, 0.922675770405587, 0.17492604156610378, 0.9229126952361533
46, 0.17649748921394348, 0.9232396851616222, 0.17545869539896866, 0.9237500292112293
47, 0.17719997482121486, 0.9226789608226258, 0.17585610325894527, 0.9244456646184842
48, 0.17655943065799173, 0.9218190882014435, 0.17823514589972772, 0.923018595353388
49, 0.1755067565764747, 0.923152579330011, 0.17648438027856092, 0.9231408012210497
