epoch, train_loss, train_accuracy, validation_loss, validation_accuracy
0, 0.14742083009590404, 0.9394620354816193, 0.17972095459286855, 0.9213824163183281
1, 0.11770615282976726, 0.9486167832094546, 0.17268912981256554, 0.9262658179301635
2, 0.09680029330904134, 0.9628393095285939, 0.180088073015213, 0.9274863526431477
3, 0.0661329812785595, 0.9741009462242972, 0.19849260617821501, 0.9272959141519922
4, 0.04897394104553722, 0.9825694638606254, 0.21727455962562825, 0.9259034778272677
5, 0.03822654115753326, 0.9876379258414715, 0.23539275228151654, 0.9225733268624198
6, 0.03130743150029156, 0.9878552808655926, 0.2820320930177155, 0.9214182185664401
7, 0.02260481761742662, 0.9898139517393139, 0.31938349862177945, 0.9250456383684005
8, 0.017554027525001202, 0.9945343207784637, 0.3271938342797129, 0.9251206416502553
9, 0.013571051238336887, 0.9955070659394409, 0.3370056196097852, 0.9216413562317635
10, 0.011073748620454005, 0.9960518940003625, 0.3625931700180772, 0.9241300694169761
11, 0.010162561686859153, 0.9960626670858537, 0.36548116761891797, 0.9178523031628363
12, 0.009235382687630663, 0.997059880201176, 0.38851566559059797, 0.9261808284762163
13, 0.010379484210968265, 0.996351852311322, 0.398397942741822, 0.9238343252039352
14, 0.009373630956847252, 0.9962257472101671, 0.39453073246327136, 0.9236127854714433
15, 0.009951260249798607, 0.9970762511699814, 0.3816045527643114, 0.9231650873894837
16, 0.010377590622239516, 0.9954991353845992, 0.40081174997741825, 0.9244448966927146
17, 0.00811199973359281, 0.9969587748730943, 0.4241610772061546, 0.9210060040706413
18, 0.0075325728045812605, 0.9966413334135864, 0.42271865908458955, 0.9238763936999101
19, 0.00864381265150605, 0.9970910423680356, 0.40572908322566764, 0.926117345401785
20, 0.012103547405327705, 0.993478679095609, 0.4400129910981556, 0.9282265861939195
21, 0.013421012387917973, 0.994474552840077, 0.4195235360031973, 0.9232923793000197
22, 0.01371675710789756, 0.9929796704955378, 0.44122969460289235, 0.9238720300124953
23, 0.009053744270738441, 0.9955553308418252, 0.4442442009983961, 0.9198176149186005
24, 0.0071213926747183305, 0.9969337178069139, 0.4518274105156558, 0.9203234967102304
25, 0.006042946345776505, 0.9969580853744887, 0.452508507425435, 0.9221521716699046
26, 0.005668467607357542, 0.9970840602039961, 0.44940684178529355, 0.9241544475515794
27, 0.005391483307026657, 0.9970686059249075, 0.4765269403807674, 0.9246786614864487
28, 0.005741573702089277, 0.996655966106214, 0.47219016314213297, 0.9251188658941486
29, 0.005834333485100738, 0.9969395877912104, 0.4646353100805732, 0.9235007156955899
30, 0.005187610071249193, 0.9972184358211105, 0.4709972479997249, 0.922330312781717
31, 0.00558853423473789, 0.996226952676958, 0.48116071716239905, 0.9227957368887693
32, 0.006148209994970988, 0.9965229536357679, 0.460159790235213, 0.9215800019182326
33, 0.00900070018901224, 0.9956699400067, 0.46268724503609615, 0.9210192673424275
34, 0.012070502228054562, 0.9945685711593839, 0.45336118918376617, 0.9152811442055531
35, 0.010392455220315348, 0.9948323056968625, 0.45130917041915936, 0.9191123856401839
36, 0.010468551580125976, 0.9947095590945426, 0.48382137538323444, 0.9194548598947287
37, 0.00807671025176107, 0.9957023657590068, 0.48530099497607543, 0.921232994903818
38, 0.005558670326468207, 0.9969407475225813, 0.4918901233461755, 0.9220311912473219
39, 0.005643831513734364, 0.9970799469881771, 0.5046064251017373, 0.9228864147062117
40, 0.004289583671346908, 0.9970724153386589, 0.4981279864370658, 0.9212730408045063
41, 0.004643609507446025, 0.9974998146543212, 0.5030277472123545, 0.9222455371449859
42, 0.004736593308687014, 0.9973469705132566, 0.5123067176242945, 0.923682701554655
43, 0.004259565565299754, 0.9972210722947055, 0.5066092938927732, 0.9212034727727938
44, 0.004276812589231367, 0.9973460194806973, 0.5158924499211879, 0.9199120106789545
45, 0.004254890650994831, 0.9970697630145213, 0.5156092686666346, 0.9241402781571048
46, 0.00480379184789103, 0.9966501806581449, 0.5269622474165835, 0.9226937508649112
47, 0.004437605534529267, 0.9970979849057184, 0.5199036588298978, 0.9248001431824427
48, 0.003970843897298832, 0.9972090285240448, 0.5228419548256575, 0.9216868751927426
49, 0.004284750482370113, 0.9977592008595981, 0.517876051304413, 0.9238322831256898
