epoch, train_loss, train_accuracy, validation_loss, validation_accuracy
0, 0.15357775998577847, 0.9319301822178911, 0.18790337241092217, 0.9257876438777533
1, 0.13205631337337548, 0.9389956117997209, 0.18902093824257152, 0.9280824624930722
2, 0.098077547929954, 0.9552490488313902, 0.18680622001433966, 0.9286486773940005
3, 0.06764903714121874, 0.9758135702801544, 0.1988458265640729, 0.9238467934719413
4, 0.0489517440838827, 0.9809973228340995, 0.2250309785069521, 0.927544636904698
5, 0.035102004758043634, 0.9881553940495625, 0.2477560440011302, 0.9265703753751401
6, 0.026305901830876634, 0.9919207036660319, 0.27171365586509333, 0.9233273843979242
7, 0.02192858738664775, 0.9928860207013476, 0.2979238530275234, 0.9254517145764465
8, 0.01872364980093825, 0.9938105300192688, 0.3161882792813626, 0.9215951083109319
9, 0.014415752694753729, 0.9953499474353737, 0.3615441151437997, 0.9258975743256778
10, 0.0111499509781888, 0.996455726200854, 0.34940690025068055, 0.925444269939803
11, 0.011103322579837573, 0.9960724912852131, 0.3693502496649354, 0.9182660744791216
12, 0.009721688497966346, 0.9966363911813646, 0.3688609475409225, 0.9213863665707553
13, 0.010171251951967084, 0.9959109197693188, 0.4213447901845969, 0.9287985751503393
14, 0.010911684910253391, 0.9964420841671423, 0.3909270098004645, 0.9238060688047858
15, 0.012197506990686183, 0.9953558649712982, 0.3947092832951004, 0.9231359105030916
16, 0.010971742377737717, 0.9949110384793163, 0.40367512334746997, 0.9155014834245486
17, 0.015679513093295645, 0.9942232380283176, 0.4173388791546597, 0.9260118709376645
18, 0.010518971226923683, 0.9955117075066817, 0.411771875008982, 0.9215122416739319
19, 0.007763926849837242, 0.9966056089321993, 0.43048452142202953, 0.9253143228982624
20, 0.00829880438239373, 0.9963240403878061, 0.43314916324747565, 0.921176019137586
21, 0.006631161779593522, 0.9972939504480758, 0.4518282323497814, 0.9165940956725969
22, 0.00692273995973211, 0.9973391799715418, 0.45235068093046255, 0.9194199357006358
23, 0.007773600225246555, 0.9967573620275777, 0.4583205489900964, 0.9193459666666892
24, 0.004942790027485304, 0.997453198208373, 0.4671234750186307, 0.9236122607524375
25, 0.006824602676720624, 0.996912763389524, 0.4657350738953355, 0.9222742274527405
26, 0.006398053291586545, 0.9964727998770505, 0.4744253604365848, 0.922259502298614
27, 0.0067276560377014846, 0.996868960414897, 0.48389038583908717, 0.9224054673041663
28, 0.011621338037975194, 0.9955006707408092, 0.4850436925392732, 0.9241151157508597
29, 0.009564848502883765, 0.996434814051578, 0.4693413741700867, 0.9210698318943753
30, 0.010123279195929003, 0.9958098425099063, 0.4641603650808995, 0.9182127742225774
31, 0.007263041370989461, 0.9966099255633156, 0.47287495958507886, 0.9216487044442724
32, 0.006712278766058375, 0.9968739454105621, 0.47251686759272443, 0.9221940844673199
33, 0.00675828863351949, 0.9963511575292022, 0.5020132115177831, 0.9208762351825958
34, 0.00472359649319114, 0.9973212582913132, 0.4945260633061797, 0.9220660465906201
35, 0.004322787552654041, 0.9970416467936085, 0.504405976992895, 0.9194125529801747
36, 0.0036163533528411496, 0.9981601244855125, 0.5197469061266352, 0.9218717250467338
37, 0.0035490194062116733, 0.9973303089511691, 0.516573446526752, 0.9219071387914409
38, 0.0036877808677048068, 0.9973263648078052, 0.5223555433618065, 0.9196201412631534
39, 0.003578539237549652, 0.9981612049641702, 0.5216457762876706, 0.920619620345636
40, 0.0037417527044484125, 0.9974650649813074, 0.5136646370808504, 0.9195582131930006
41, 0.004234132317437886, 0.9977533229500303, 0.529801271793915, 0.9220102297302099
42, 0.0038617808032210743, 0.997722723477435, 0.5291513350696775, 0.9229263339676685
43, 0.0036970584885826093, 0.9978711743764269, 0.5209584169275543, 0.9196037783847291
44, 0.004376719700641107, 0.9973328133369086, 0.5278194243723006, 0.9235576478728297
45, 0.00405924460706185, 0.9973006684364044, 0.5190520869397721, 0.9196698010132914
46, 0.00534369325774162, 0.998031410153883, 0.5271854156272233, 0.9215438529395
47, 0.006679302866382323, 0.9971792479961533, 0.5175707350147067, 0.9204261387154006
48, 0.01118983735441336, 0.995085845693657, 0.5072758876385781, 0.9147652382665724
49, 0.005863854732529526, 0.9973060179945504, 0.5132940749217269, 0.9128522281831651
