epoch, train_loss, train_accuracy, validation_loss, validation_accuracy
0, 0.46317741332622114, 0.7169500582766335, 0.465459053618756, 0.7222618845361092
1, 0.2724775742130597, 0.8827537517798575, 0.2771610761283177, 0.8906446667259089
2, 0.1942389321789517, 0.9179550975643697, 0.2067946818066436, 0.9268549979558612
3, 0.1785569155067618, 0.9184842124540059, 0.18973464537360332, 0.9267179092541956
4, 0.16835039726089573, 0.9180483436650516, 0.18516590642301659, 0.9262984352098608
5, 0.16421853492960045, 0.9188178241087789, 0.18298488603569463, 0.9263021997137413
6, 0.15958018931160342, 0.9213778109101377, 0.1871883975666976, 0.926330965806903
7, 0.15422917411267922, 0.9224253257225755, 0.18776717905852933, 0.9246919845279894
8, 0.14823252573568074, 0.923507635117898, 0.1837620885831167, 0.9261052276619254
9, 0.14616134936129288, 0.9209072347162833, 0.18654250083207424, 0.9269802032085006
10, 0.1466576374468711, 0.9220597937166526, 0.18833705985149848, 0.9244572407981365
11, 0.14256111930777163, 0.9243925324437361, 0.19169519263786622, 0.924880356834866
12, 0.13927292254162627, 0.9268353252859988, 0.19320846887671717, 0.9253964098866957
13, 0.13621331445893423, 0.9261593176387354, 0.19376804095556202, 0.9250529999548048
14, 0.13682416585013477, 0.9251771026040708, 0.1970725698484278, 0.9237834216815283
15, 0.1347360136683958, 0.9268045544294109, 0.19709182928968996, 0.9264394442790763
16, 0.13388364017009735, 0.9278141573855752, 0.19647612969630973, 0.9254723788958837
17, 0.13295735852209814, 0.9297957710942403, 0.19794756273153416, 0.9247184636850436
18, 0.13343638214708364, 0.9311111680028181, 0.19985766646934677, 0.9202784070347815
19, 0.12984204341830308, 0.9322752280578719, 0.20320442265255628, 0.9216773204526082
20, 0.1272927974647432, 0.932963433027928, 0.19978509475980108, 0.9242802358069908
21, 0.12715165135437762, 0.9341958315418698, 0.20897471103972015, 0.9261378639292519
22, 0.1250697260005322, 0.9340522698748475, 0.20587719650810116, 0.9260324946400862
23, 0.12478969427769865, 0.9332131137478055, 0.204062596954137, 0.9229772356738675
24, 0.12292421860955759, 0.932984282105253, 0.20294098019434806, 0.9227427620636789
25, 0.12607454725249653, 0.9319870607344397, 0.21674608408248985, 0.9247426172702927
26, 0.12580373602560682, 0.9364027389198789, 0.20158683741852187, 0.9232178901701422
27, 0.12634874711076308, 0.9349665978608699, 0.20264101474238894, 0.9207657811714342
28, 0.12247028251351412, 0.9360044867708412, 0.20893030524914286, 0.9231491788932822
29, 0.12278401925953471, 0.9354882451635979, 0.20440237137419365, 0.92134546820807
30, 0.12009757470308578, 0.9350622030506504, 0.21391165314288682, 0.923292926473961
31, 0.12472768945211848, 0.9348121663540024, 0.21340193799658166, 0.9237121885172879
32, 0.12128086866929591, 0.9390824214243162, 0.2142027929383962, 0.9230469526346371
33, 0.11871534131900756, 0.934391258165777, 0.21421110497947546, 0.921524436685187
34, 0.12233716437278362, 0.9375507012628782, 0.20521700951861543, 0.9215294921827448
35, 0.11905099802400267, 0.938105689191422, 0.2144871419321467, 0.9253900615792525
36, 0.12224237732279664, 0.9374510277671497, 0.20534329260815543, 0.9237101525481057
37, 0.12008785986834286, 0.9357045882296364, 0.220666343072775, 0.9242303302083319
38, 0.11993560997815673, 0.9378602626911491, 0.20885562954516954, 0.9185511488003083
39, 0.12037999271686058, 0.9368677591683131, 0.21214029779064358, 0.9225265685871368
40, 0.11668556063871965, 0.9397712932729325, 0.21295878291130066, 0.9216885082939655
41, 0.11833754739107517, 0.9389215222356062, 0.208700402043863, 0.9210913970529868
42, 0.11823187048167733, 0.9381597111429865, 0.22372614742976477, 0.9188074634676164
43, 0.11803453981133379, 0.9372140601731404, 0.2128787766368105, 0.9211174642610418
44, 0.11706446437294134, 0.9392503816995594, 0.21389317908775773, 0.9203736230607178
45, 0.11831394857481907, 0.9385892899082638, 0.21721359327889544, 0.9195081921825778
46, 0.11777214999013991, 0.9375452301839052, 0.22100339536851793, 0.9217854713469
47, 0.11653319364439417, 0.9386377024188266, 0.2333289340262268, 0.9234896502006087
48, 0.11538311401562677, 0.9390137195587158, 0.22201290809216592, 0.920656054138807
49, 0.11590864882905068, 0.939145556777468, 0.23377953263365991, 0.9230771981117798
