epoch, train_loss, train_accuracy, validation_loss, validation_accuracy
0, 0.4088178184554187, 0.7662163091168179, 0.4093654907806428, 0.7787857172892034
1, 0.23951116621164073, 0.9141513452635578, 0.22426073170599845, 0.9341950469400083
2, 0.1928393729340667, 0.9168123819160989, 0.1785122296486535, 0.9340751375848236
3, 0.1787580143546794, 0.9158949472237161, 0.17253306640152125, 0.933780933020848
4, 0.17149573102221924, 0.9168469862924719, 0.16564757061136726, 0.9343292775907015
5, 0.16861450498784347, 0.9167753915377271, 0.16752671481334602, 0.932980913699829
6, 0.16620604202687905, 0.9196732252258343, 0.16830006303714584, 0.9319719843917276
7, 0.1617514134444028, 0.9195642667794162, 0.16673514502860834, 0.934328709612923
8, 0.16053951719461054, 0.9189511724125976, 0.17026372245639315, 0.933496014233111
9, 0.15710521718471665, 0.9214516305196979, 0.16862509636997847, 0.9337483869034828
10, 0.15324902303331117, 0.9225642884206904, 0.169328432168987, 0.932147902134713
11, 0.15334471172738273, 0.9240907670058042, 0.1708928523301418, 0.9333812830520799
12, 0.15045248277464732, 0.9217994085969687, 0.16915113497473858, 0.9333316365107275
13, 0.1507574875021245, 0.9217092381620011, 0.17450758662085122, 0.9326048521453985
14, 0.1486918176640434, 0.9229640754306085, 0.1739234738155085, 0.9324811668937556
15, 0.14578300262504668, 0.9249276756579856, 0.1723956731960714, 0.9320266000782024
16, 0.14570893871487012, 0.9240597791949138, 0.17020480091221776, 0.932676298136196
17, 0.1443843154695886, 0.9241722837049214, 0.17104952033206697, 0.9331773887710888
18, 0.14501610980304655, 0.9266202223598131, 0.17801611703353576, 0.9303361720655764
19, 0.1436215500628519, 0.9237588837206199, 0.17871610981275501, 0.9250920462806469
20, 0.14098989864465603, 0.9284417784445174, 0.17082386895229942, 0.933967652743543
21, 0.14152629659033877, 0.9264429688783894, 0.179050001535059, 0.9327041655366111
22, 0.13764868420742224, 0.9276344330357053, 0.17831951103217053, 0.9312594628730309
23, 0.13864695097105656, 0.9291010461025291, 0.1784734298730491, 0.9274979839694797
24, 0.13985021709570264, 0.928254635050026, 0.18082101729768135, 0.9268891723862646
25, 0.13696002696029366, 0.9270804884361098, 0.17848803606555072, 0.9284503984979645
26, 0.13738301745164427, 0.9271032417249812, 0.17728704626870617, 0.9294896527010318
27, 0.1362101662274543, 0.928163446878132, 0.17640294898249767, 0.9306775892870578
28, 0.13797168677203211, 0.9292767057788669, 0.17930559219580938, 0.9326290981921462
29, 0.13503440727487495, 0.9304752803905518, 0.17736186504033793, 0.9284572485741486
30, 0.13555779582575747, 0.9303772769806458, 0.17809934856323653, 0.9309240576302906
31, 0.1347955699772716, 0.9306388215014809, 0.1800176736968376, 0.9300874367645242
32, 0.13476922404320285, 0.9290185539345992, 0.1796393477437899, 0.9321207073917019
33, 0.13431175503043918, 0.9301197875569732, 0.1812257985906918, 0.9317540452090657
34, 0.134226676541022, 0.9301774625632901, 0.17445022990498846, 0.9289657260572481
35, 0.1353157855302013, 0.9299005071872489, 0.18242952706410945, 0.933139820838569
36, 0.13331081363220293, 0.9310273607351773, 0.18043622692371009, 0.9247435405644023
37, 0.13216175202930402, 0.931169798994989, 0.18242992592815546, 0.9297650231879173
38, 0.13283291052500626, 0.9313916166073067, 0.18750012399747432, 0.9312976412165528
39, 0.13160241376660206, 0.9285016190312245, 0.18093308567010136, 0.9282495240755689
40, 0.1341011121126093, 0.9288813503164994, 0.1849676092410682, 0.9279808203929679
41, 0.13224456878249996, 0.9305367638199613, 0.18358698375832672, 0.9285960275050346
42, 0.13168767420704014, 0.9300667055756101, 0.18014508333067483, 0.9291710785881634
43, 0.12945138987081534, 0.9298565992027769, 0.18015909756319676, 0.9306243788502553
44, 0.13034939365538864, 0.9306274810986506, 0.1840682283167694, 0.9301139261583873
45, 0.13211969494654532, 0.9318268956239865, 0.18146005681512098, 0.932515727020697
46, 0.12985538540619562, 0.9313792029906508, 0.18655068033124603, 0.9310981436449405
47, 0.12959168067103938, 0.9307813528832306, 0.18133925112000462, 0.9332766166354151
48, 0.1302070268055739, 0.9297148854448525, 0.1854875183914507, 0.931850082821463
49, 0.12810412726243778, 0.9309036472497554, 0.18502129114895977, 0.9299631840304324
