epoch, train_loss, train_accuracy, validation_loss, validation_accuracy
0, 0.176327516002338, 0.9377074961516996, 0.18442001150420498, 0.9286497856111078
1, 0.17012835593269804, 0.9375170650904859, 0.18250678582865115, 0.9308254152453838
2, 0.1516480861113012, 0.9401337289744137, 0.17279664202079878, 0.9298878054539583
3, 0.14326463359049482, 0.9410126973717496, 0.16762451943102966, 0.932535638604468
4, 0.14209193032534168, 0.941975562030919, 0.16971860735205072, 0.9332482103165497
5, 0.13662979353497892, 0.9423748862380136, 0.16427427860508334, 0.9313673875668703
6, 0.13247540151478512, 0.9456000210835993, 0.16225233380979448, 0.931780249293161
7, 0.12959417354036898, 0.9455092103527524, 0.16512658977442501, 0.935098709327032
8, 0.1287366101863972, 0.9450245588770203, 0.16668034144715918, 0.9337481110049747
9, 0.12112545403664793, 0.9497789004172644, 0.1607807563447556, 0.9369502693332133
10, 0.12228998830774154, 0.9494196373009616, 0.16349143301681138, 0.9342752472185362
11, 0.11674140645526453, 0.9494600887113661, 0.1591620074167146, 0.9385161919937239
12, 0.11846805157506235, 0.9523661920898839, 0.16454260402108825, 0.9353366893744535
13, 0.11383600968485724, 0.9507878376506372, 0.16376721743401398, 0.938548449499125
14, 0.10619429992176489, 0.952693112504119, 0.16108203186057612, 0.9382498209826504
15, 0.10785925113841106, 0.9553858710458074, 0.16770239698589673, 0.9336377436764682
16, 0.10492068729324684, 0.9553364094274526, 0.16489444388246932, 0.935849235163501
17, 0.09824305168066659, 0.9576224671506486, 0.16493483081748941, 0.9381670520906633
18, 0.09688424659567857, 0.9599549707613493, 0.16524267423681274, 0.9391354092930823
19, 0.09308755430818595, 0.9604910489925057, 0.17086748605454727, 0.9361524903873327
20, 0.0948889657772479, 0.9593223562861414, 0.17546563102267787, 0.9372365882522181
21, 0.0930876142017729, 0.9621093501014393, 0.17441787609928533, 0.9335729413745806
22, 0.0905818935906788, 0.9621377267005371, 0.17876846171977448, 0.9299680171250636
23, 0.08194701627433465, 0.963324579505709, 0.1744388807513377, 0.9379381771893383
24, 0.08251052719239052, 0.9681250457948595, 0.1754972552080894, 0.9345587860184033
25, 0.07621055118058527, 0.9685253142650108, 0.18132509208617117, 0.9358272187597534
26, 0.07469737462678774, 0.9677011056950218, 0.18582869405726646, 0.9370487398387983
27, 0.07190949963070349, 0.9706003431468129, 0.18409077331960366, 0.9349886722181643
28, 0.06985564700165284, 0.9701106323759972, 0.18106030253822453, 0.9353336143691784
29, 0.06846755307549585, 0.9713949863270049, 0.18469329702556958, 0.9336779053191399
30, 0.06207400208488726, 0.9750235050999226, 0.20143118112701458, 0.9326641082433452
31, 0.06500378016826189, 0.9716762395116431, 0.19277545809745789, 0.9374305825484427
32, 0.0557350092915782, 0.9785060066925851, 0.19942544796955552, 0.9348858624614177
33, 0.06183539684913495, 0.9731203360570765, 0.2050945582564848, 0.9330878223078403
34, 0.052395850471594986, 0.9787282331168157, 0.2121777650061737, 0.9344732379979374
35, 0.05162800019839134, 0.9787119795410917, 0.21354431838540158, 0.9336516203312333
36, 0.05436567513277326, 0.9763293811158791, 0.22226428993851194, 0.93152892672124
37, 0.047289795657604355, 0.9803555249507407, 0.21896626534059108, 0.9350079940296606
38, 0.04620812339011652, 0.9805596523667967, 0.22727865938334585, 0.934495884130536
39, 0.04696381026027605, 0.9785616439135121, 0.2339373770017703, 0.9322372706312883
40, 0.05193937999142174, 0.9782875049807689, 0.23852463339009114, 0.9274090474001919
41, 0.04114562903538635, 0.9829387739094341, 0.24025802623862375, 0.9314824133038191
42, 0.04031309950838789, 0.9819942257080713, 0.2514733691955207, 0.9339405519480191
43, 0.04442179562147304, 0.9795462622867066, 0.2565885633642984, 0.931894992362099
44, 0.0412516793096825, 0.9837802389321895, 0.2495463909865086, 0.9286329660389232
45, 0.04127741428582292, 0.9816998256540694, 0.2522889445445544, 0.9270217816585319
46, 0.04049311867215957, 0.9819035338562941, 0.26873276372365346, 0.932796676898597
47, 0.03406132105479941, 0.9869171635265825, 0.2576648442698978, 0.9315319716765279
48, 0.037444865898618736, 0.9841297651922274, 0.2840172371045374, 0.9297244814624417
49, 0.033679096673168964, 0.9856181575650984, 0.26642933120522805, 0.9342925211729436
