epoch, train_loss, train_accuracy, validation_loss, validation_accuracy
0, 0.19811030900379298, 0.9237989079919218, 0.1913464367389679, 0.9291105139948985
1, 0.18011755040147628, 0.9251440510855488, 0.18120681323172974, 0.9289853592658637
2, 0.18028433773656302, 0.9281359052393905, 0.175871474921208, 0.930616013891479
3, 0.16006257065115212, 0.9309283739311873, 0.16449370550977227, 0.9298789129693092
4, 0.16589612437417303, 0.9331208365115432, 0.1705945809462064, 0.9313879506739883
5, 0.1564137417193595, 0.9327100175239372, 0.16049566171506105, 0.9327617110968297
6, 0.14556358890850457, 0.9385592290238991, 0.1563361822898368, 0.9354633094531347
7, 0.1472655571068423, 0.9359405166224429, 0.15796072471505057, 0.9344159110431196
8, 0.13656751617500326, 0.9395363172335638, 0.15335536176478104, 0.9369408116776528
9, 0.13703658318255416, 0.9405268618935033, 0.15913784355337932, 0.9350307005924531
10, 0.1331147255577209, 0.9411048103237416, 0.1544416775498694, 0.9352253001812753
11, 0.1311406042437144, 0.9431604592753909, 0.15774007294316703, 0.9366868110244624
12, 0.12861726967581752, 0.9433244489896991, 0.16061915915428437, 0.9346948266029358
13, 0.1287669598065585, 0.9443149883661244, 0.16157062743839465, 0.9337161105755624
14, 0.12173584334738037, 0.9455287519254183, 0.162945809787, 0.935551721138307
15, 0.1176475362021507, 0.9473417505332968, 0.15849160442226812, 0.9355815619312825
16, 0.11211830650009937, 0.951545258638271, 0.15842395504921097, 0.9371516810229611
17, 0.10811566720378696, 0.9534686212724596, 0.16476838930491924, 0.935333527851633
18, 0.10955302697964983, 0.9511965628806244, 0.16875268399220095, 0.9340168135318069
19, 0.10098026329625677, 0.9538054954972623, 0.16561890028190085, 0.9370397210451374
20, 0.10353208991629265, 0.9521286279540974, 0.1717296923791933, 0.9356697196775526
21, 0.09717438396819741, 0.9552208469184812, 0.17525492880978413, 0.9369943638917813
22, 0.0935427634009364, 0.9576629809725647, 0.17528505751300716, 0.9366678704515389
23, 0.08936267546339378, 0.961815868058033, 0.1794549508273106, 0.9365661033633013
24, 0.09067816111849945, 0.9597469313983442, 0.18235604840632622, 0.9354549588589127
25, 0.08013982686970042, 0.9647413713449917, 0.18103786927346047, 0.9339997040267797
26, 0.07647484598727768, 0.9656350143728494, 0.18358959724037932, 0.9356313078687462
27, 0.07384312433549242, 0.9712082808037544, 0.18444684387244015, 0.9356653086036196
28, 0.07022377596832709, 0.9685205224478344, 0.19137958492928925, 0.9362116051512742
29, 0.07633663371329162, 0.9651482220832001, 0.20163611427898884, 0.9334680720379478
30, 0.0660302866859119, 0.9726137041715374, 0.1951716255778421, 0.9335966476773291
31, 0.06299882776354158, 0.9726921452049403, 0.20461868315192142, 0.9350495336788843
32, 0.063161266436207, 0.9719630469906033, 0.21097164206887878, 0.9314491154414465
33, 0.061094089393140205, 0.9754573853062131, 0.2132447429641132, 0.9315581399317924
34, 0.060948279714650395, 0.974055410752336, 0.22410258386604012, 0.9327059678753987
35, 0.05549855951292033, 0.97544552645855, 0.23012875635538074, 0.9354592908452423
36, 0.059841477949368324, 0.9740743425744393, 0.2347228829220061, 0.9279330569291049
37, 0.05140373106643434, 0.976956128743877, 0.23368038744807573, 0.9347117947739577
38, 0.04964563184497759, 0.9792234851382776, 0.24195157020375999, 0.9333646446053672
39, 0.04906163668038112, 0.9788012025759161, 0.24887042651546298, 0.9358015123166536
40, 0.047262300538554416, 0.9799673161017928, 0.2390155792236328, 0.9312926212176061
41, 0.04356896214785668, 0.9839322768420063, 0.25333190847631964, 0.9343201427248377
42, 0.04715940360382323, 0.9816028655731117, 0.2563196783085609, 0.9316535195815596
43, 0.04291885057232056, 0.9818240030980837, 0.2569002396842449, 0.9354361340279724
44, 0.042942850915018545, 0.983250839228115, 0.27084383971142967, 0.9276235983642515
45, 0.03809299691479622, 0.9844025294206149, 0.26601743533010297, 0.93513618760492
46, 0.04324348869416192, 0.9810902352478366, 0.28020883002769914, 0.9327301686820562
47, 0.040831505860152995, 0.9811479721703358, 0.29596033684104434, 0.9347447985757421
48, 0.03659988271067347, 0.9849601009876113, 0.27642994574232443, 0.9305236778761211
49, 0.03903195478661899, 0.9836886206492162, 0.274356990639853, 0.9327369508981044
